Date,aud_usd
23-May-13,0.644553
24-May-13,0.64782
28-May-13,0.646168
29-May-13,0.638545
30-May-13,0.646324
31-May-13,0.643796
3-Jun-13,0.642181
4-Jun-13,0.647019
5-Jun-13,0.639196
6-Jun-13,0.626081
7-Jun-13,0.625288
11-Jun-13,0.619507
12-Jun-13,0.619288
13-Jun-13,0.62013
14-Jun-13,0.6285
17-Jun-13,0.630646
18-Jun-13,0.623348
19-Jun-13,0.621064
20-Jun-13,0.610563
21-Jun-13,0.609589
24-Jun-13,0.610066
25-Jun-13,0.612345
26-Jun-13,0.615828
27-Jun-13,0.619645
28-Jun-13,0.616706
1-Jul-13,0.612036
2-Jul-13,0.611026
3-Jul-13,0.605986
8-Jul-13,0.607976
9-Jul-13,0.613822
10-Jul-13,0.617345
11-Jul-13,0.618907
12-Jul-13,0.610837
15-Jul-13,0.607599
16-Jul-13,0.611264
17-Jul-13,0.611702
18-Jul-13,0.610342
19-Jul-13,0.610234
22-Jul-13,0.611231
23-Jul-13,0.613717
24-Jul-13,0.612287
25-Jul-13,0.607237
26-Jul-13,0.611886
29-Jul-13,0.61037
30-Jul-13,0.598916
31-Jul-13,0.597188
1-Aug-13,0.593774
2-Aug-13,0.590884
6-Aug-13,0.592484
7-Aug-13,0.589978
8-Aug-13,0.596265
9-Aug-13,0.598491
12-Aug-13,0.605697
13-Aug-13,0.601522
14-Aug-13,0.600435
15-Aug-13,0.60376
16-Aug-13,0.600984
19-Aug-13,0.605406
20-Aug-13,0.594347
21-Aug-13,0.592859
22-Aug-13,0.592047
23-Aug-13,0.592532
26-Aug-13,0.594375
27-Aug-13,0.58925
28-Aug-13,0.586874
29-Aug-13,0.591812
30-Aug-13,0.590454
3-Sep-13,0.597511
4-Sep-13,0.601447
5-Sep-13,0.605406
6-Sep-13,0.60531
9-Sep-13,0.607215
10-Sep-13,0.612074
11-Sep-13,0.61252
12-Sep-13,0.608599
13-Sep-13,0.607968
16-Sep-13,0.611985
17-Sep-13,0.611207
18-Sep-13,0.613393
19-Sep-13,0.619037
20-Sep-13,0.616997
23-Sep-13,0.615614
24-Sep-13,0.615047
25-Sep-13,0.61221
26-Sep-13,0.611962
27-Sep-13,0.610649
30-Sep-13,0.606812
1-Oct-13,0.611369
2-Oct-13,0.609975
3-Oct-13,0.610167
4-Oct-13,0.614099
8-Oct-13,0.613705
9-Oct-13,0.615182
10-Oct-13,0.613076
11-Oct-13,0.617179
15-Oct-13,0.623063
16-Oct-13,0.62094
17-Oct-13,0.620425
18-Oct-13,0.623156
21-Oct-13,0.627508
22-Oct-13,0.626386
23-Oct-13,0.625022
24-Oct-13,0.623526
25-Oct-13,0.621118
28-Oct-13,0.621041
29-Oct-13,0.616258
30-Oct-13,0.614303
31-Oct-13,0.617019
1-Nov-13,0.618966
4-Nov-13,0.619156
5-Nov-13,0.617952
6-Nov-13,0.621002
7-Nov-13,0.618438
8-Nov-13,0.618894
11-Nov-13,0.614709
12-Nov-13,0.61269
13-Nov-13,0.609682
14-Nov-13,0.612085
15-Nov-13,0.611568
18-Nov-13,0.613858
19-Nov-13,0.613316
20-Nov-13,0.613779
21-Nov-13,0.6081
22-Nov-13,0.59943
25-Nov-13,0.597271
26-Nov-13,0.600192
27-Nov-13,0.594252
2-Dec-13,0.597308
3-Dec-13,0.590985
4-Dec-13,0.590875
5-Dec-13,0.589108
6-Dec-13,0.588835
9-Dec-13,0.591444
11-Dec-13,0.592275
12-Dec-13,0.584857
13-Dec-13,0.580932
16-Dec-13,0.580759
17-Dec-13,0.580647
18-Dec-13,0.577948
19-Dec-13,0.574902
20-Dec-13,0.578029
23-Dec-13,0.582068
24-Dec-13,0.580622
27-Dec-13,0.576362
30-Dec-13,0.57565
2-Jan-14,0.579703
3-Jan-14,0.584922
6-Jan-14,0.583774
7-Jan-14,0.581164
8-Jan-14,0.582848
9-Jan-14,0.579299
10-Jan-14,0.581034
13-Jan-14,0.587631
14-Jan-14,0.587572
15-Jan-14,0.580893
16-Jan-14,0.575081
17-Jan-14,0.575214
22-Jan-14,0.578381
23-Jan-14,0.5725
24-Jan-14,0.564854
28-Jan-14,0.571244
29-Jan-14,0.572014
30-Jan-14,0.568007
31-Jan-14,0.571177
3-Feb-14,0.571691
4-Feb-14,0.579564
5-Feb-14,0.580391
6-Feb-14,0.585088
7-Feb-14,0.582889
10-Feb-14,0.581215
11-Feb-14,0.585518
12-Feb-14,0.589172
13-Feb-14,0.579681
14-Feb-14,0.582602
18-Feb-14,0.58665
19-Feb-14,0.583564
20-Feb-14,0.580327
21-Feb-14,0.582797
24-Feb-14,0.580871
25-Feb-14,0.584737
26-Feb-14,0.583332
27-Feb-14,0.580007
28-Feb-14,0.578195
4-Mar-14,0.577551
5-Mar-14,0.580208
6-Mar-14,0.583318
7-Mar-14,0.585656
10-Mar-14,0.58359
11-Mar-14,0.583518
12-Mar-14,0.57885
13-Mar-14,0.58388
14-Mar-14,0.580972
18-Mar-14,0.584958
19-Mar-14,0.587151
20-Mar-14,0.584163
21-Mar-14,0.586462
24-Mar-14,0.588395
25-Mar-14,0.591145
26-Mar-14,0.595082
27-Mar-14,0.597939
28-Mar-14,0.600486
31-Mar-14,0.596586
1-Apr-14,0.599452
2-Apr-14,0.598141
3-Apr-14,0.597532
4-Apr-14,0.599537
7-Apr-14,0.601864
8-Apr-14,0.601148
9-Apr-14,0.604963
10-Apr-14,0.606546
11-Apr-14,0.603813
14-Apr-14,0.606085
15-Apr-14,0.606703
16-Apr-14,0.60502
17-Apr-14,0.603749
22-Apr-14,0.603964
23-Apr-14,0.598781
24-Apr-14,0.599993
28-Apr-14,0.598648
29-Apr-14,0.596025
30-Apr-14,0.599281
1-May-14,0.598552
2-May-14,0.597936
5-May-14,0.596837
6-May-14,0.596545
7-May-14,0.600243
8-May-14,0.602008
9-May-14,0.603906
12-May-14,0.604802
13-May-14,0.604726
14-May-14,0.608558
15-May-14,0.607905
16-May-14,0.60544
19-May-14,0.604659
20-May-14,0.600921
21-May-14,0.597364
22-May-14,0.599703
23-May-14,0.599439
27-May-14,0.60098
28-May-14,0.601478
29-May-14,0.602488
30-May-14,0.604945
2-Jun-14,0.601195
3-Jun-14,0.602139
4-Jun-14,0.602276
5-Jun-14,0.602541
6-Jun-14,0.605418
10-Jun-14,0.609327
11-Jun-14,0.610491
12-Jun-14,0.610887
13-Jun-14,0.611748
16-Jun-14,0.611175
17-Jun-14,0.60688
18-Jun-14,0.606166
19-Jun-14,0.608853
20-Jun-14,0.609638
23-Jun-14,0.611942
24-Jun-14,0.610384
25-Jun-14,0.606663
26-Jun-14,0.609261
27-Jun-14,0.611155
30-Jun-14,0.609357
1-Jul-14,0.610576
2-Jul-14,0.611087
3-Jul-14,0.606539
7-Jul-14,0.606005
8-Jul-14,0.607836
9-Jul-14,0.608311
10-Jul-14,0.608126
11-Jul-14,0.607794
14-Jul-14,0.608215
15-Jul-14,0.607544
16-Jul-14,0.60568
17-Jul-14,0.608347
18-Jul-14,0.607731
21-Jul-14,0.609344
22-Jul-14,0.610117
23-Jul-14,0.613206
24-Jul-14,0.614351
25-Jul-14,0.612732
28-Jul-14,0.611401
29-Jul-14,0.611962
30-Jul-14,0.611932
31-Jul-14,0.608892
1-Aug-14,0.607029
5-Aug-14,0.609972
6-Aug-14,0.608462
7-Aug-14,0.605248
8-Aug-14,0.603558
11-Aug-14,0.606029
12-Aug-14,0.605417
13-Aug-14,0.608265
14-Aug-14,0.608041
15-Aug-14,0.610312
18-Aug-14,0.609508
19-Aug-14,0.611419
20-Aug-14,0.609121
21-Aug-14,0.608161
22-Aug-14,0.612744
25-Aug-14,0.613697
26-Aug-14,0.611886
27-Aug-14,0.613867
28-Aug-14,0.616076
29-Aug-14,0.61572
2-Sep-14,0.613921
3-Sep-14,0.613568
4-Sep-14,0.617221
5-Sep-14,0.621084
8-Sep-14,0.623695
9-Sep-14,0.618465
10-Sep-14,0.610388
11-Sep-14,0.611926
12-Sep-14,0.60399
15-Sep-14,0.599836
16-Sep-14,0.600388
17-Sep-14,0.603874
18-Sep-14,0.598924
19-Sep-14,0.598886
22-Sep-14,0.595871
23-Sep-14,0.595019
24-Sep-14,0.593037
25-Sep-14,0.591965
26-Sep-14,0.587282
30-Sep-14,0.590321
1-Oct-14,0.586307
2-Oct-14,0.593361
3-Oct-14,0.592641
7-Oct-14,0.590945
8-Oct-14,0.590205
9-Oct-14,0.595279
10-Oct-14,0.590143
14-Oct-14,0.592133
15-Oct-14,0.587533
16-Oct-14,0.589402
17-Oct-14,0.585502
20-Oct-14,0.587962
21-Oct-14,0.591081
22-Oct-14,0.590753
23-Oct-14,0.589688
24-Oct-14,0.589727
27-Oct-14,0.592959
28-Oct-14,0.592561
29-Oct-14,0.59543
30-Oct-14,0.592121
31-Oct-14,0.595605
3-Nov-14,0.59315
4-Nov-14,0.591819
5-Nov-14,0.594285
6-Nov-14,0.58474
7-Nov-14,0.58321
10-Nov-14,0.58963
11-Nov-14,0.588309
12-Nov-14,0.591012
13-Nov-14,0.593273
14-Nov-14,0.593607
17-Nov-14,0.599464
18-Nov-14,0.594461
19-Nov-14,0.590568
20-Nov-14,0.585824
21-Nov-14,0.59048
24-Nov-14,0.594413
25-Nov-14,0.58756
26-Nov-14,0.582896
1-Dec-14,0.577567
2-Dec-14,0.581678
3-Dec-14,0.577259
4-Dec-14,0.576978
5-Dec-14,0.574633
8-Dec-14,0.569995
9-Dec-14,0.565753
10-Dec-14,0.570283
11-Dec-14,0.568691
12-Dec-14,0.565295
15-Dec-14,0.563573
16-Dec-14,0.559457
17-Dec-14,0.556879
18-Dec-14,0.558801
19-Dec-14,0.563103
22-Dec-14,0.561696
23-Dec-14,0.559619
24-Dec-14,0.559812
29-Dec-14,0.561674
30-Dec-14,0.561316
31-Dec-14,0.566122
5-Jan-15,0.562326
6-Jan-15,0.567047
7-Jan-15,0.564856
8-Jan-15,0.568496
9-Jan-15,0.569414
12-Jan-15,0.577054
13-Jan-15,0.571901
14-Jan-15,0.566617
15-Jan-15,0.574694
16-Jan-15,0.579112
20-Jan-15,0.575706
21-Jan-15,0.578124
22-Jan-15,0.567123
23-Jan-15,0.569996
27-Jan-15,0.564472
28-Jan-15,0.566026
29-Jan-15,0.558505
30-Jan-15,0.551921
2-Feb-15,0.551432
3-Feb-15,0.543254
4-Feb-15,0.552103
5-Feb-15,0.548801
6-Feb-15,0.552448
9-Feb-15,0.550617
10-Feb-15,0.555972
11-Feb-15,0.551436
12-Feb-15,0.542019
13-Feb-15,0.549842
18-Feb-15,0.553702
19-Feb-15,0.550688
20-Feb-15,0.553371
23-Feb-15,0.555356
24-Feb-15,0.550667
25-Feb-15,0.557838
26-Feb-15,0.555587
27-Feb-15,0.553647
2-Mar-15,0.55217
3-Mar-15,0.5576
4-Mar-15,0.557143
5-Mar-15,0.559645
6-Mar-15,0.560721
9-Mar-15,0.55471
10-Mar-15,0.553812
11-Mar-15,0.552945
12-Mar-15,0.552469
13-Mar-15,0.559556
16-Mar-15,0.558138
17-Mar-15,0.556278
18-Mar-15,0.555992
19-Mar-15,0.561032
20-Mar-15,0.557512
23-Mar-15,0.563797
24-Mar-15,0.564977
25-Mar-15,0.565729
26-Mar-15,0.561286
27-Mar-15,0.562958
30-Mar-15,0.557714
31-Mar-15,0.553392
1-Apr-15,0.553646
2-Apr-15,0.54899
7-Apr-15,0.555986
8-Apr-15,0.553331
9-Apr-15,0.556818
10-Apr-15,0.560906
13-Apr-15,0.555428
14-Apr-15,0.553623
15-Apr-15,0.553325
16-Apr-15,0.560958
17-Apr-15,0.561952
20-Apr-15,0.566076
21-Apr-15,0.558364
22-Apr-15,0.561226
23-Apr-15,0.560738
24-Apr-15,0.560988
27-Apr-15,0.563833
28-Apr-15,0.565088
29-Apr-15,0.572139
30-Apr-15,0.567471
1-May-15,0.561583
4-May-15,0.559703
5-May-15,0.564226
6-May-15,0.56632
7-May-15,0.565998
8-May-15,0.561816
11-May-15,0.561376
12-May-15,0.561849
13-May-15,0.56507
14-May-15,0.571771
15-May-15,0.568017
18-May-15,0.565179
19-May-15,0.568475
20-May-15,0.564746
21-May-15,0.561779
22-May-15,0.563142
26-May-15,0.562845
27-May-15,0.558389
28-May-15,0.554473
29-May-15,0.551096
1-Jun-15,0.551009
2-Jun-15,0.551929
3-Jun-15,0.558152
4-Jun-15,0.548137
5-Jun-15,0.549355
9-Jun-15,0.547954
10-Jun-15,0.549421
11-Jun-15,0.552026
12-Jun-15,0.551559
15-Jun-15,0.549062
16-Jun-15,0.55118
17-Jun-15,0.548213
18-Jun-15,0.545716
19-Jun-15,0.54989
22-Jun-15,0.551366
23-Jun-15,0.548251
24-Jun-15,0.54914
25-Jun-15,0.550605
26-Jun-15,0.548676
29-Jun-15,0.545099
30-Jun-15,0.546078
1-Jul-15,0.550078
2-Jul-15,0.546614
6-Jul-15,0.535948
7-Jul-15,0.536871
8-Jul-15,0.530795
9-Jul-15,0.535187
10-Jul-15,0.532938
13-Jul-15,0.532486
14-Jul-15,0.531516
15-Jul-15,0.533908
16-Jul-15,0.528832
17-Jul-15,0.532998
20-Jul-15,0.530185
21-Jul-15,0.529168
22-Jul-15,0.531932
23-Jul-15,0.528236
24-Jul-15,0.523987
27-Jul-15,0.521225
28-Jul-15,0.522834
29-Jul-15,0.523304
30-Jul-15,0.524611
31-Jul-15,0.52298
4-Aug-15,0.528304
5-Aug-15,0.529424
6-Aug-15,0.527211
7-Aug-15,0.52946
10-Aug-15,0.53172
11-Aug-15,0.523888
12-Aug-15,0.518511
13-Aug-15,0.526863
14-Aug-15,0.52542
17-Aug-15,0.526928
18-Aug-15,0.52621
19-Aug-15,0.524323
20-Aug-15,0.523187
21-Aug-15,0.51831
24-Aug-15,0.508985
25-Aug-15,0.505175
26-Aug-15,0.503539
27-Aug-15,0.504689
28-Aug-15,0.509057
31-Aug-15,0.50926
1-Sep-15,0.506157
2-Sep-15,0.498996
3-Sep-15,0.498223
4-Sep-15,0.49741
8-Sep-15,0.495453
9-Sep-15,0.503186
10-Sep-15,0.499588
11-Sep-15,0.501582
14-Sep-15,0.501653
15-Sep-15,0.504361
16-Sep-15,0.507474
17-Sep-15,0.509187
18-Sep-15,0.508293
21-Sep-15,0.508438
22-Sep-15,0.508367
23-Sep-15,0.501164
24-Sep-15,0.497841
25-Sep-15,0.50037
28-Sep-15,0.500639
29-Sep-15,0.494678
30-Sep-15,0.499382
1-Oct-15,0.503819
2-Oct-15,0.502371
6-Oct-15,0.508096
7-Oct-15,0.510205
8-Oct-15,0.509074
9-Oct-15,0.516057
13-Oct-15,0.518271
14-Oct-15,0.510963
15-Oct-15,0.516106
16-Oct-15,0.515235
19-Oct-15,0.515162
20-Oct-15,0.513993
21-Oct-15,0.514854
22-Oct-15,0.510307
23-Oct-15,0.517711
26-Oct-15,0.519493
27-Oct-15,0.517023
28-Oct-15,0.509211
29-Oct-15,0.509851
30-Oct-15,0.508206
2-Nov-15,0.510802
3-Nov-15,0.516213
4-Nov-15,0.51712
5-Nov-15,0.514394
6-Nov-15,0.514929
9-Nov-15,0.510839
10-Nov-15,0.510759
11-Nov-15,0.512225
12-Nov-15,0.517267
13-Nov-15,0.515504
16-Nov-15,0.51511
17-Nov-15,0.514463
18-Nov-15,0.515018
19-Nov-15,0.519238
20-Nov-15,0.52137
23-Nov-15,0.521969
24-Nov-15,0.52269
25-Nov-15,0.528917
30-Nov-15,0.523916
1-Dec-15,0.528705
2-Dec-15,0.531982
3-Dec-15,0.533986
4-Dec-15,0.528009
7-Dec-15,0.530385
8-Dec-15,0.522284
9-Dec-15,0.520153
10-Dec-15,0.523595
11-Dec-15,0.520548
14-Dec-15,0.516864
15-Dec-15,0.520149
16-Dec-15,0.518957
17-Dec-15,0.519324
18-Dec-15,0.515611
21-Dec-15,0.517242
22-Dec-15,0.520341
23-Dec-15,0.521199
24-Dec-15,0.522242
29-Dec-15,0.522875
30-Dec-15,0.525505
31-Dec-15,0.527231
4-Jan-16,0.520544
5-Jan-16,0.52263
6-Jan-16,0.516299
7-Jan-16,0.508623
8-Jan-16,0.510064
11-Jan-16,0.503475
12-Jan-16,0.505011
13-Jan-16,0.509646
14-Jan-16,0.500386
15-Jan-16,0.502188
19-Jan-16,0.497925
20-Jan-16,0.496724
21-Jan-16,0.499778
22-Jan-16,0.507974
25-Jan-16,0.509875
27-Jan-16,0.508354
28-Jan-16,0.509691
29-Jan-16,0.514308
1-Feb-16,0.513274
2-Feb-16,0.51198
3-Feb-16,0.506777
4-Feb-16,0.513171
5-Feb-16,0.514166
8-Feb-16,0.508508
9-Feb-16,0.502277
10-Feb-16,0.502744
11-Feb-16,0.503417
12-Feb-16,0.505327
16-Feb-16,0.511766
17-Feb-16,0.507753
18-Feb-16,0.512821
19-Feb-16,0.509292
22-Feb-16,0.515522
23-Feb-16,0.520377
24-Feb-16,0.518134
25-Feb-16,0.516467
26-Feb-16,0.521426
29-Feb-16,0.516899
1-Mar-16,0.516017
2-Mar-16,0.523875
3-Mar-16,0.52864
4-Mar-16,0.530612
7-Mar-16,0.534586
8-Mar-16,0.534484
9-Mar-16,0.534556
10-Mar-16,0.538233
11-Mar-16,0.536841
14-Mar-16,0.543676
15-Mar-16,0.53733
16-Mar-16,0.535346
17-Mar-16,0.539212
18-Mar-16,0.543687
21-Mar-16,0.539735
22-Mar-16,0.541538
23-Mar-16,0.544648
24-Mar-16,0.536749
29-Mar-16,0.539966
30-Mar-16,0.54159
31-Mar-16,0.543505
1-Apr-16,0.542959
4-Apr-16,0.542859
5-Apr-16,0.539975
6-Apr-16,0.537576
7-Apr-16,0.540873
8-Apr-16,0.535029
11-Apr-16,0.535466
12-Apr-16,0.539526
13-Apr-16,0.545402
14-Apr-16,0.545292
15-Apr-16,0.548597
18-Apr-16,0.544672
19-Apr-16,0.552496
20-Apr-16,0.550798
21-Apr-16,0.554702
22-Apr-16,0.552209
26-Apr-16,0.54755
27-Apr-16,0.541264
28-Apr-16,0.538749
29-Apr-16,0.5401
2-May-16,0.534438
3-May-16,0.530547
4-May-16,0.528268
5-May-16,0.529427
6-May-16,0.521664
9-May-16,0.521231
10-May-16,0.519132
11-May-16,0.520954
12-May-16,0.519122
13-May-16,0.517375
16-May-16,0.516426
17-May-16,0.521122
18-May-16,0.516915
19-May-16,0.511442
20-May-16,0.514927
23-May-16,0.51537
24-May-16,0.511643
25-May-16,0.513345
26-May-16,0.513088
27-May-16,0.514075
31-May-16,0.516224
1-Jun-16,0.518251
2-Jun-16,0.515249
3-Jun-16,0.516748
6-Jun-16,0.519154
7-Jun-16,0.524972
8-Jun-16,0.526462
9-Jun-16,0.527948
10-Jun-16,0.525368
14-Jun-16,0.526339
15-Jun-16,0.524387
16-Jun-16,0.525229
17-Jun-16,0.523789
20-Jun-16,0.525229
21-Jun-16,0.526834
22-Jun-16,0.526811
23-Jun-16,0.529808
24-Jun-16,0.528372
27-Jun-16,0.532389
28-Jun-16,0.530177
29-Jun-16,0.529205
30-Jun-16,0.530867
1-Jul-16,0.534399
5-Jul-16,0.538142
6-Jul-16,0.533865
7-Jul-16,0.539851
8-Jul-16,0.53771
11-Jul-16,0.543962
12-Jul-16,0.54514
13-Jul-16,0.546148
14-Jul-16,0.547074
15-Jul-16,0.547089
18-Jul-16,0.547223
19-Jul-16,0.542437
20-Jul-16,0.541388
21-Jul-16,0.540134
22-Jul-16,0.539606
25-Jul-16,0.540657
26-Jul-16,0.542439
27-Jul-16,0.540163
28-Jul-16,0.541242
29-Jul-16,0.539838
2-Aug-16,0.539365
3-Aug-16,0.541521
4-Aug-16,0.544228
5-Aug-16,0.548215
8-Aug-16,0.546677
9-Aug-16,0.54844
10-Aug-16,0.550767
11-Aug-16,0.552025
12-Aug-16,0.551632
15-Aug-16,0.548663
16-Aug-16,0.549031
17-Aug-16,0.547458
18-Aug-16,0.548611
19-Aug-16,0.543894
22-Aug-16,0.540748
23-Aug-16,0.543348
24-Aug-16,0.541196
25-Aug-16,0.543285
26-Aug-16,0.543953
29-Aug-16,0.540628
30-Aug-16,0.542254
31-Aug-16,0.538892
1-Sep-16,0.540195
2-Sep-16,0.541055
6-Sep-16,0.545918
7-Sep-16,0.547099
8-Sep-16,0.547863
9-Sep-16,0.545767
12-Sep-16,0.537886
13-Sep-16,0.537976
14-Sep-16,0.534592
15-Sep-16,0.533381
16-Sep-16,0.536547
19-Sep-16,0.540482
20-Sep-16,0.540412
21-Sep-16,0.541567
22-Sep-16,0.54539
23-Sep-16,0.545923
26-Sep-16,0.54472
27-Sep-16,0.547487
28-Sep-16,0.549066
29-Sep-16,0.549524
30-Sep-16,0.546635
4-Oct-16,0.550856
5-Oct-16,0.547849
6-Oct-16,0.546057
7-Oct-16,0.54635
11-Oct-16,0.546341
12-Oct-16,0.549012
13-Oct-16,0.546334
14-Oct-16,0.549963
17-Oct-16,0.551823
18-Oct-16,0.556147
19-Oct-16,0.555882
20-Oct-16,0.55664
21-Oct-16,0.555502
24-Oct-16,0.554379
25-Oct-16,0.555968
26-Oct-16,0.559146
27-Oct-16,0.555473
28-Oct-16,0.553835
31-Oct-16,0.554137
1-Nov-16,0.555489
2-Nov-16,0.551201
3-Nov-16,0.554282
4-Nov-16,0.554413
7-Nov-16,0.555666
8-Nov-16,0.558211
9-Nov-16,0.549117
10-Nov-16,0.558702
11-Nov-16,0.554973
14-Nov-16,0.552337
15-Nov-16,0.554288
16-Nov-16,0.555638
17-Nov-16,0.549029
18-Nov-16,0.545349
21-Nov-16,0.540452
22-Nov-16,0.545878
23-Nov-16,0.548724
28-Nov-16,0.553126
29-Nov-16,0.552991
30-Nov-16,0.552091
1-Dec-16,0.547392
2-Dec-16,0.546889
5-Dec-16,0.548899
6-Dec-16,0.548551
7-Dec-16,0.547453
8-Dec-16,0.550832
9-Dec-16,0.552532
12-Dec-16,0.551745
13-Dec-16,0.55428
14-Dec-16,0.553356
15-Dec-16,0.553897
16-Dec-16,0.549191
19-Dec-16,0.544085
20-Dec-16,0.542392
21-Dec-16,0.541982
22-Dec-16,0.539858
23-Dec-16,0.53781
28-Dec-16,0.538448
29-Dec-16,0.537652
30-Dec-16,0.53826
3-Jan-17,0.541225
4-Jan-17,0.54027
5-Jan-17,0.542926
6-Jan-17,0.542207
9-Jan-17,0.543904
10-Jan-17,0.547851
11-Jan-17,0.549522
12-Jan-17,0.551621
13-Jan-17,0.553932
17-Jan-17,0.5528
18-Jan-17,0.557047
19-Jan-17,0.555786
23-Jan-17,0.556827
24-Jan-17,0.557336
25-Jan-17,0.554562
27-Jan-17,0.555371
30-Jan-17,0.557593
31-Jan-17,0.556877
1-Feb-17,0.555104
2-Feb-17,0.559632
3-Feb-17,0.563118
6-Feb-17,0.563524
7-Feb-17,0.565599
8-Feb-17,0.562789
9-Feb-17,0.561533
10-Feb-17,0.564616
13-Feb-17,0.565937
14-Feb-17,0.567002
15-Feb-17,0.568258
16-Feb-17,0.569467
17-Feb-17,0.56898
21-Feb-17,0.568065
22-Feb-17,0.570143
23-Feb-17,0.568845
24-Feb-17,0.569529
27-Feb-17,0.568847
28-Feb-17,0.567844
1-Mar-17,0.567758
2-Mar-17,0.568319
3-Mar-17,0.561627
6-Mar-17,0.56131
7-Mar-17,0.565225
8-Mar-17,0.563576
9-Mar-17,0.558022
10-Mar-17,0.558221
15-Mar-17,0.561205
16-Mar-17,0.566196
17-Mar-17,0.566694
20-Mar-17,0.568907
21-Mar-17,0.56617
22-Mar-17,0.563099
23-Mar-17,0.562459
24-Mar-17,0.558868
27-Mar-17,0.558334
28-Mar-17,0.557512
29-Mar-17,0.561289
30-Mar-17,0.563491
31-Mar-17,0.563364
3-Apr-17,0.560287
4-Apr-17,0.558424
5-Apr-17,0.558362
6-Apr-17,0.555808
7-Apr-17,0.555003
10-Apr-17,0.553787
11-Apr-17,0.553807
12-Apr-17,0.553036
13-Apr-17,0.558592
18-Apr-17,0.555483
19-Apr-17,0.551051
20-Apr-17,0.549797
21-Apr-17,0.552789
24-Apr-17,0.552424
26-Apr-17,0.549242
27-Apr-17,0.546714
28-Apr-17,0.545213
1-May-17,0.546646
2-May-17,0.550534
3-May-17,0.547737
4-May-17,0.541157
5-May-17,0.538125
8-May-17,0.541084
9-May-17,0.537918
10-May-17,0.539232
11-May-17,0.53843
12-May-17,0.540822
15-May-17,0.539929
16-May-17,0.540538
17-May-17,0.539442
18-May-17,0.540043
19-May-17,0.537882
22-May-17,0.538165
23-May-17,0.541927
24-May-17,0.53946
25-May-17,0.543223
26-May-17,0.537394
30-May-17,0.538754
31-May-17,0.53817
1-Jun-17,0.534598
2-Jun-17,0.534228
5-Jun-17,0.538637
6-Jun-17,0.540007
7-Jun-17,0.54416
8-Jun-17,0.5446
9-Jun-17,0.545172
13-Jun-17,0.546264
14-Jun-17,0.546016
15-Jun-17,0.551007
16-Jun-17,0.549866
19-Jun-17,0.550747
20-Jun-17,0.552225
21-Jun-17,0.54855
22-Jun-17,0.54808
23-Jun-17,0.547796
26-Jun-17,0.549403
27-Jun-17,0.549332
28-Jun-17,0.548513
29-Jun-17,0.550975
30-Jun-17,0.552829
5-Jul-17,0.549899
6-Jul-17,0.547308
7-Jul-17,0.546144
10-Jul-17,0.548394
11-Jul-17,0.548541
12-Jul-17,0.55035
13-Jul-17,0.554589
14-Jul-17,0.556933
17-Jul-17,0.560335
18-Jul-17,0.565226
19-Jul-17,0.567909
20-Jul-17,0.568054
21-Jul-17,0.564333
24-Jul-17,0.565004
25-Jul-17,0.566075
26-Jul-17,0.562748
27-Jul-17,0.572244
28-Jul-17,0.567042
31-Jul-17,0.56736
1-Aug-17,0.567382
2-Aug-17,0.563646
3-Aug-17,0.560952
4-Aug-17,0.564177
8-Aug-17,0.561558
9-Aug-17,0.559791
10-Aug-17,0.558983
11-Aug-17,0.55731
14-Aug-17,0.55942
15-Aug-17,0.557924
16-Aug-17,0.558227
17-Aug-17,0.564758
18-Aug-17,0.560384
21-Aug-17,0.561986
22-Aug-17,0.563642
23-Aug-17,0.560011
24-Aug-17,0.559864
25-Aug-17,0.560133
28-Aug-17,0.56031
29-Aug-17,0.557022
30-Aug-17,0.56274
31-Aug-17,0.558799
1-Sep-17,0.559768
5-Sep-17,0.561434
6-Sep-17,0.562532
7-Sep-17,0.561049
8-Sep-17,0.567634
11-Sep-17,0.564867
12-Sep-17,0.564147
13-Sep-17,0.563714
14-Sep-17,0.563613
15-Sep-17,0.561945
18-Sep-17,0.564104
19-Sep-17,0.560394
20-Sep-17,0.563541
21-Sep-17,0.561282
22-Sep-17,0.557598
25-Sep-17,0.561944
26-Sep-17,0.561406
27-Sep-17,0.557004
28-Sep-17,0.553435
29-Sep-17,0.554661
3-Oct-17,0.553598
4-Oct-17,0.556935
5-Oct-17,0.555893
6-Oct-17,0.551617
10-Oct-17,0.551296
11-Oct-17,0.550533
12-Oct-17,0.552587
13-Oct-17,0.55359
16-Oct-17,0.556574
17-Oct-17,0.556197
18-Oct-17,0.556855
19-Oct-17,0.555922
20-Oct-17,0.555962
23-Oct-17,0.555983
24-Oct-17,0.555118
25-Oct-17,0.547866
26-Oct-17,0.546125
27-Oct-17,0.545087
30-Oct-17,0.546981
31-Oct-17,0.546243
1-Nov-17,0.545084
2-Nov-17,0.549424
3-Nov-17,0.547975
6-Nov-17,0.546343
7-Nov-17,0.548473
8-Nov-17,0.545921
9-Nov-17,0.547397
10-Nov-17,0.547354
13-Nov-17,0.54561
14-Nov-17,0.542652
15-Nov-17,0.536684
16-Nov-17,0.538866
17-Nov-17,0.536805
20-Nov-17,0.535532
21-Nov-17,0.535065
22-Nov-17,0.536415
27-Nov-17,0.535416
28-Nov-17,0.536948
29-Nov-17,0.535553
30-Nov-17,0.535884
1-Dec-17,0.533194
4-Dec-17,0.536487
